Date,TridentTemp,Month,Year
2002-12-05,6.533333333,12,2002
2002-12-06,6.508333333,12,2002
2002-12-07,6.491666667,12,2002
2002-12-08,6.483333333,12,2002
2002-12-09,6.5,12,2002
2002-12-10,6.470833333,12,2002
2002-12-11,6.383333333,12,2002
2002-12-12,6.133333333,12,2002
2002-12-13,6.0125,12,2002
2002-12-14,5.720833333,12,2002
2002-12-15,5.579166667,12,2002
2002-12-16,5.3125,12,2002
2002-12-17,5.075,12,2002
2002-12-18,4.925,12,2002
2002-12-19,4.870833333,12,2002
2002-12-20,4.9125,12,2002
2002-12-21,4.8875,12,2002
2002-12-22,4.9125,12,2002
2002-12-23,4.9125,12,2002
2002-12-24,4.779166667,12,2002
2002-12-25,4.633333333,12,2002
2002-12-26,4.508333333,12,2002
2002-12-27,4.279166667,12,2002
2002-12-28,4.166666667,12,2002
2002-12-29,4.1625,12,2002
2002-12-30,4.1875,12,2002
2002-12-31,4.1375,12,2002
2003-01-01,4.141666667,1,2003
2003-01-02,4.204166667,1,2003
2003-01-03,4.2875,1,2003
2003-01-04,4.283333333,1,2003
2003-01-05,4.033333333,1,2003
2003-01-06,3.7125,1,2003
2003-01-07,3.491666667,1,2003
2003-01-08,3.6125,1,2003
2003-01-09,3.983333333,1,2003
2003-01-10,4.041666667,1,2003
2003-01-11,4.1375,1,2003
2003-01-12,4.254166667,1,2003
2003-01-13,4.395833333,1,2003
2003-01-14,4.395833333,1,2003
2003-01-15,4.429166667,1,2003
2003-01-16,4.445833333,1,2003
2003-01-17,4.470833333,1,2003
2003-01-18,4.504166667,1,2003
2003-01-19,4.641666667,1,2003
2003-01-20,4.708333333,1,2003
2003-01-21,4.758333333,1,2003
2003-01-22,4.7625,1,2003
2003-01-23,4.704166667,1,2003
2003-01-24,4.658333333,1,2003
2003-01-25,4.758333333,1,2003
2003-01-26,4.804166667,1,2003
2003-01-27,4.8,1,2003
2003-01-28,4.7625,1,2003
2003-01-29,4.779166667,1,2003
2003-01-30,4.879166667,1,2003
2003-01-31,4.9,1,2003
2003-02-01,4.9,2,2003
2003-02-02,4.904166667,2,2003
2003-02-03,4.904166667,2,2003
2003-02-04,4.945833333,2,2003
2003-02-05,4.983333333,2,2003
2003-02-06,5.029166667,2,2003
2003-02-07,5.004166667,2,2003
2003-02-08,5.070833333,2,2003
2003-02-09,5.15,2,2003
2003-02-10,5.220833333,2,2003
2003-02-11,5.270833333,2,2003
2003-02-12,5.333333333,2,2003
2003-02-13,5.333333333,2,2003
2003-02-14,5.35,2,2003
2003-02-15,5.3125,2,2003
2003-02-16,5.258333333,2,2003
2003-02-17,5.204166667,2,2003
2003-02-18,5.241666667,2,2003
2003-02-19,5.229166667,2,2003
2003-02-20,5.2125,2,2003
2003-02-21,5.2,2,2003
2003-02-22,5.204166667,2,2003
2003-02-23,5.2125,2,2003
2003-02-24,5.2375,2,2003
2003-02-25,5.320833333,2,2003
2003-02-26,5.358333333,2,2003
2003-02-27,5.354166667,2,2003
2003-02-28,5.3375,2,2003
2003-03-01,5.404166667,3,2003
2003-03-02,5.4375,3,2003
2003-03-03,5.520833333,3,2003
2003-03-04,5.45,3,2003
2003-03-05,5.25,3,2003
2003-03-06,5.1625,3,2003
2003-03-07,5.054166667,3,2003
2003-03-08,4.966666667,3,2003
2003-03-09,4.9,3,2003
2003-03-10,4.895833333,3,2003
2003-03-11,4.841666667,3,2003
2003-03-12,4.75,3,2003
2003-03-13,4.429166667,3,2003
2003-03-14,3.9875,3,2003
2003-03-15,3.9375,3,2003
2003-03-16,4.129166667,3,2003
2003-03-17,4.266666667,3,2003
2003-03-18,4.445833333,3,2003
2003-03-19,4.6,3,2003
2003-03-20,4.695833333,3,2003
2003-03-21,4.541666667,3,2003
2003-03-22,4.375,3,2003
2003-03-23,4.254166667,3,2003
2003-03-24,4.383333333,3,2003
2003-03-25,4.5625,3,2003
2003-03-26,4.745833333,3,2003
2003-03-27,4.791666667,3,2003
2003-03-28,4.816666667,3,2003
2003-03-29,4.8125,3,2003
2003-03-30,4.629166667,3,2003
2003-03-31,4.495833333,3,2003
2003-04-01,4.525,4,2003
2003-04-02,4.6625,4,2003
2003-04-03,4.729166667,4,2003
2003-04-04,4.833333333,4,2003
2003-04-05,4.883333333,4,2003
2003-04-06,4.826086957,4,2003
2003-04-07,4.645833333,4,2003
2003-04-08,4.608333333,4,2003
2003-04-09,4.7875,4,2003
2003-04-10,4.958333333,4,2003
2003-04-11,4.983333333,4,2003
2003-04-12,5.175,4,2003
2003-04-13,5.295833333,4,2003
2003-04-14,5.375,4,2003
2003-04-15,5.504166667,4,2003
2003-04-16,5.529166667,4,2003
2003-04-17,5.508333333,4,2003
2003-04-18,5.420833333,4,2003
2003-04-19,5.466666667,4,2003
2003-04-20,5.6375,4,2003
2003-04-21,5.675,4,2003
2003-04-22,5.645833333,4,2003
2003-04-23,5.670833333,4,2003
2003-04-24,5.7625,4,2003
2003-04-25,5.716666667,4,2003
2003-04-26,5.8,4,2003
2003-04-27,5.9,4,2003
2003-04-28,6.05,4,2003
2003-04-29,6.141666667,4,2003
2003-04-30,6.279166667,4,2003
2003-05-01,6.4625,5,2003
2003-05-02,6.620833333,5,2003
2003-05-03,6.675,5,2003
2003-05-04,6.725,5,2003
2003-05-05,6.745833333,5,2003
2003-05-06,6.708333333,5,2003
2003-05-07,6.679166667,5,2003
2003-05-08,6.829166667,5,2003
2003-05-09,6.8875,5,2003
2003-05-10,6.883333333,5,2003
2003-05-11,6.75,5,2003
2003-05-12,6.645833333,5,2003
2003-05-13,6.6125,5,2003
2003-05-14,6.583333333,5,2003
2003-05-15,6.595833333,5,2003
2003-05-16,6.666666667,5,2003
2003-05-17,6.758333333,5,2003
2003-05-18,6.7125,5,2003
2003-05-19,6.7125,5,2003
2003-05-20,6.7875,5,2003
2003-05-21,6.895833333,5,2003
2003-05-22,7.0125,5,2003
2003-05-23,7.045833333,5,2003
2003-05-24,7.170833333,5,2003
2003-05-25,7.354166667,5,2003
2003-05-26,7.520833333,5,2003
2003-05-27,7.625,5,2003
2003-05-28,7.6875,5,2003
2003-05-29,7.795833333,5,2003
2003-05-30,7.7125,5,2003
2003-05-31,7.7125,5,2003
2003-06-01,7.670833333,6,2003
2003-06-02,7.716666667,6,2003
2003-06-03,7.729166667,6,2003
2003-06-04,7.725,6,2003
2003-06-05,7.7625,6,2003
2003-06-06,7.841666667,6,2003
2003-06-07,7.9125,6,2003
2003-06-08,7.870833333,6,2003
2003-06-09,7.958333333,6,2003
2003-06-10,7.9875,6,2003
2003-06-11,7.970833333,6,2003
2003-06-12,8.016666667,6,2003
2003-06-13,8.083333333,6,2003
2003-06-14,8.233333333,6,2003
2003-06-15,8.308333333,6,2003
2003-06-16,8.308333333,6,2003
2003-06-17,8.291666667,6,2003
2003-06-18,8.308333333,6,2003
2003-06-19,8.2625,6,2003
2003-06-20,8.208333333,6,2003
2003-06-21,8.158333333,6,2003
2003-06-22,8.208333333,6,2003
2003-06-23,8.2875,6,2003
2003-06-24,8.479166667,6,2003
2003-06-25,8.595833333,6,2003
2003-06-26,8.629166667,6,2003
2003-06-27,8.45,6,2003
2003-06-28,8.4,6,2003
2003-06-29,8.408333333,6,2003
2003-06-30,8.545833333,6,2003
2003-07-01,8.7,7,2003
2003-07-02,8.795833333,7,2003
2003-07-03,9.008333333,7,2003
2003-07-04,9.05,7,2003
2003-07-05,9.179166667,7,2003
2003-07-06,9.216666667,7,2003
2003-07-07,9.275,7,2003
2003-07-08,9.375,7,2003
2003-07-09,9.375,7,2003
2003-07-10,9.4625,7,2003
2003-07-11,9.654166667,7,2003
2003-07-12,9.4375,7,2003
2003-07-13,9.4375,7,2003
2003-07-14,9.529166667,7,2003
2003-07-15,9.575,7,2003
2003-07-16,9.6375,7,2003
2003-07-17,9.7125,7,2003
2003-07-18,9.75,7,2003
2003-07-19,9.858333333,7,2003
2003-07-20,9.958333333,7,2003
2003-07-21,9.95,7,2003
2003-07-22,10.17916667,7,2003
2003-07-23,10.2625,7,2003
2003-07-24,10.40833333,7,2003
2003-07-25,10.38333333,7,2003
2003-07-26,10.33333333,7,2003
2003-07-27,10.4375,7,2003
2003-07-28,10.58333333,7,2003
2003-07-29,10.54583333,7,2003
2003-07-30,10.37916667,7,2003
2003-07-31,10.25416667,7,2003
2003-08-01,10.25416667,8,2003
2003-08-02,10.29583333,8,2003
2003-08-03,10.30416667,8,2003
2003-08-04,10.4875,8,2003
2003-08-05,10.675,8,2003
2003-08-06,10.775,8,2003
2003-08-07,10.9,8,2003
2003-08-08,11.28333333,8,2003
2003-08-09,11.57083333,8,2003
2003-08-10,11.7625,8,2003
2003-08-11,11.7625,8,2003
2003-08-12,12.125,8,2003
2003-08-13,11.75416667,8,2003
2003-08-14,11.2125,8,2003
2003-08-15,10.91666667,8,2003
2003-08-16,10.87916667,8,2003
2003-08-17,10.85,8,2003
2003-08-18,11.0625,8,2003
2003-08-19,11,8,2003
2003-08-20,10.96666667,8,2003
2003-08-21,10.95416667,8,2003
2003-08-22,11.025,8,2003
2003-08-23,11.175,8,2003
2003-08-24,11.32916667,8,2003
2003-08-25,11.4,8,2003
2003-08-26,11.44583333,8,2003
2003-08-27,11.19583333,8,2003
2003-08-28,11.0625,8,2003
2003-08-29,11.05,8,2003
2003-08-30,11.15416667,8,2003
2003-08-31,11.04166667,8,2003
2003-09-01,10.9875,9,2003
2003-09-02,10.95416667,9,2003
2003-09-03,10.8625,9,2003
2003-09-04,10.84583333,9,2003
2003-09-05,10.85833333,9,2003
2003-09-06,10.89583333,9,2003
2003-09-07,10.87916667,9,2003
2003-09-08,10.9,9,2003
2003-09-09,10.90833333,9,2003
2003-09-10,10.80833333,9,2003
2003-09-11,10.76666667,9,2003
2003-09-12,10.7125,9,2003
2003-09-13,10.6875,9,2003
2003-09-14,10.57916667,9,2003
2003-09-15,10.37083333,9,2003
2003-09-16,10.3,9,2003
2003-09-17,10.0875,9,2003
2003-09-18,9.691666667,9,2003
2003-09-19,9.754166667,9,2003
2003-09-20,9.7125,9,2003
2003-09-21,9.6375,9,2003
2003-09-22,9.533333333,9,2003
2003-09-23,9.454166667,9,2003
2003-09-24,9.375,9,2003
2003-09-25,9.341666667,9,2003
2003-09-26,9.395833333,9,2003
2003-09-27,9.433333333,9,2003
2003-09-28,9.4875,9,2003
2003-09-29,9.466666667,9,2003
2003-09-30,9.470833333,9,2003
2003-10-01,9.495833333,10,2003
2003-10-02,9.5,10,2003
2003-10-03,9.491666667,10,2003
2003-10-04,9.420833333,10,2003
2003-10-05,9.408333333,10,2003
2003-10-06,9.425,10,2003
2003-10-07,9.4,10,2003
2003-10-08,9.370833333,10,2003
2003-10-09,9.258333333,10,2003
2003-10-10,9.133333333,10,2003
2003-10-11,9.108333333,10,2003
2003-10-12,9.070833333,10,2003
2003-10-13,9.008333333,10,2003
2003-10-14,8.95,10,2003
2003-10-15,8.8625,10,2003
2003-10-16,8.670833333,10,2003
2003-10-17,8.541666667,10,2003
2003-10-18,8.466666667,10,2003
2003-10-19,8.333333333,10,2003
2003-10-20,8.270833333,10,2003
2003-10-21,8.1625,10,2003
2003-10-22,8.1,10,2003
2003-10-23,8.0625,10,2003
2003-10-24,8.020833333,10,2003
2003-10-25,7.979166667,10,2003
2003-10-26,7.86,10,2003
2003-10-27,7.808333333,10,2003
2003-10-28,7.716666667,10,2003
2003-10-29,7.683333333,10,2003
2003-10-30,7.7,10,2003
2003-10-31,7.7,10,2003
2003-11-01,7.7,11,2003
2003-11-02,7.7,11,2003
2003-11-03,7.7,11,2003
2003-11-04,7.7,11,2003
2003-11-05,7.7,11,2003
2003-11-06,7.7,11,2003
2003-11-07,7.683333333,11,2003
2003-11-08,7.516666667,11,2003
2003-11-09,7.3,11,2003
2003-11-10,7.083333333,11,2003
2003-11-11,6.95,11,2003
2003-11-12,6.641666667,11,2003
2003-11-13,6.266666667,11,2003
2003-11-14,6.020833333,11,2003
2003-11-15,5.779166667,11,2003
2003-11-16,5.591666667,11,2003
2003-11-17,5.2625,11,2003
2003-11-18,4.979166667,11,2003
2003-11-19,4.958333333,11,2003
2003-11-20,5.425,11,2003
2003-11-21,5.7125,11,2003
2003-11-22,5.570833333,11,2003
2003-11-23,5.345833333,11,2003
2003-11-24,5.291666667,11,2003
2003-11-25,5.0875,11,2003
2003-11-26,4.629166667,11,2003
2003-11-27,4.379166667,11,2003
2003-11-28,4.533333333,11,2003
2003-11-29,4.2625,11,2003
2003-11-30,4.2875,11,2003
2003-12-01,4.175,12,2003
2003-12-02,3.804166667,12,2003
2003-12-03,4.004166667,12,2003
2003-12-04,4.441666667,12,2003
2003-12-05,4.2625,12,2003
2003-12-06,4.141666667,12,2003
2003-12-07,3.991666667,12,2003
2003-12-08,4.016666667,12,2003
2003-12-09,4.141666667,12,2003
2003-12-10,4.166666667,12,2003
2003-12-11,4.3375,12,2003
2003-12-12,4.4875,12,2003
2003-12-13,4.3,12,2003
2003-12-14,4.166666667,12,2003
2003-12-15,4.216666667,12,2003
2003-12-16,4.145833333,12,2003
2003-12-17,4.133333333,12,2003
2003-12-18,3.979166667,12,2003
2003-12-19,3.9125,12,2003
2003-12-20,3.9125,12,2003
2003-12-21,3.9625,12,2003
2003-12-22,3.816666667,12,2003
2003-12-23,3.554166667,12,2003
2003-12-24,3.133333333,12,2003
2003-12-25,2.5375,12,2003
2003-12-26,2.470833333,12,2003
2003-12-27,2.858333333,12,2003
2003-12-28,3.066666667,12,2003
2003-12-29,3.25,12,2003
2003-12-30,3.283333333,12,2003
2003-12-31,3.083333333,12,2003
2004-01-01,3.179166667,1,2004
2004-01-02,3.108333333,1,2004
2004-01-03,3.075,1,2004
2004-01-04,3.2125,1,2004
2004-01-05,3.225,1,2004
2004-01-06,3.179166667,1,2004
2004-01-07,3,1,2004
2004-01-08,2.9,1,2004
2004-01-09,2.783333333,1,2004
2004-01-10,2.554166667,1,2004
2004-01-11,2.620833333,1,2004
2004-01-12,2.716666667,1,2004
2004-01-13,2.620833333,1,2004
2004-01-14,2.408333333,1,2004
2004-01-15,2.083333333,1,2004
2004-01-16,1.829166667,1,2004
2004-01-17,1.658333333,1,2004
2004-01-18,1.7625,1,2004
2004-01-19,2.266666667,1,2004
2004-01-20,2.5,1,2004
2004-01-21,2.541666667,1,2004
2004-01-22,2.516666667,1,2004
2004-01-23,2.404166667,1,2004
2004-01-24,2.491666667,1,2004
2004-01-25,2.6,1,2004
2004-01-26,2.758333333,1,2004
2004-01-27,2.904166667,1,2004
2004-01-28,2.975,1,2004
2004-01-29,2.704166667,1,2004
2004-01-30,2.6875,1,2004
2004-01-31,2.720833333,1,2004
2004-02-01,2.558333333,2,2004
2004-02-02,2.5625,2,2004
2004-02-03,2.529166667,2,2004
2004-02-04,2.65,2,2004
2004-02-05,2.754166667,2,2004
2004-02-06,2.483333333,2,2004
2004-02-07,2.541666667,2,2004
2004-02-08,2.666666667,2,2004
2004-02-09,2.591666667,2,2004
2004-02-10,2.758333333,2,2004
2004-02-11,2.816666667,2,2004
2004-02-12,2.866666667,2,2004
2004-02-13,3.058333333,2,2004
2004-02-14,3.108333333,2,2004
2004-02-15,3.091666667,2,2004
2004-02-16,3.116666667,2,2004
2004-02-17,3.129166667,2,2004
2004-02-18,3.1125,2,2004
2004-02-19,3.129166667,2,2004
2004-02-20,3.175,2,2004
2004-02-21,3.241666667,2,2004
2004-02-22,3.291666667,2,2004
2004-02-23,3.316666667,2,2004
2004-02-24,3.391666667,2,2004
2004-02-25,3.375,2,2004
2004-02-26,3.3375,2,2004
2004-02-27,3.345833333,2,2004
2004-02-28,3.4,2,2004
2004-02-29,3.4,2,2004
2004-03-01,3.4,3,2004
2004-03-02,3.4,3,2004
2004-03-03,3.404166667,3,2004
2004-03-04,3.4,3,2004
2004-03-05,3.325,3,2004
2004-03-06,3.3125,3,2004
2004-03-07,3.245833333,3,2004
2004-03-08,3.0875,3,2004
2004-03-09,3.025,3,2004
2004-03-10,2.991666667,3,2004
2004-03-11,3.091666667,3,2004
2004-03-12,3.2125,3,2004
2004-03-13,3.316666667,3,2004
2004-03-14,3.291666667,3,2004
2004-03-15,3.3125,3,2004
2004-03-16,3.333333333,3,2004
2004-03-17,3.375,3,2004
2004-03-18,3.270833333,3,2004
2004-03-19,2.904166667,3,2004
2004-03-20,2.783333333,3,2004
2004-03-21,2.883333333,3,2004
2004-03-22,3.129166667,3,2004
2004-03-23,3.3125,3,2004
2004-03-24,3.404166667,3,2004
2004-03-25,3.416666667,3,2004
2004-03-26,3.429166667,3,2004
2004-03-27,3.429166667,3,2004
2004-03-28,3.404166667,3,2004
2004-03-29,3.283333333,3,2004
2004-03-30,2.916666667,3,2004
2004-03-31,2.570833333,3,2004
2004-04-01,2.670833333,4,2004
2004-04-02,2.7875,4,2004
2004-04-03,2.770833333,4,2004
2004-04-04,2.830434783,4,2004
2004-04-05,2.883333333,4,2004
2004-04-06,3.008333333,4,2004
2004-04-07,3.1625,4,2004
2004-04-08,3.358333333,4,2004
2004-04-09,3.3875,4,2004
2004-04-10,3.4,4,2004
2004-04-11,3.429166667,4,2004
2004-04-12,3.520833333,4,2004
2004-04-13,3.65,4,2004
2004-04-14,3.770833333,4,2004
2004-04-15,3.916666667,4,2004
2004-04-16,4.033333333,4,2004
2004-04-17,4.066666667,4,2004
2004-04-18,4.133333333,4,2004
2004-04-19,4.133333333,4,2004
2004-04-20,4.2625,4,2004
2004-04-21,4.25,4,2004
2004-04-22,4.195833333,4,2004
2004-04-23,4.283333333,4,2004
2004-04-24,4.258333333,4,2004
2004-04-25,4.3375,4,2004
2004-04-26,4.366666667,4,2004
2004-04-27,4.4,4,2004
2004-04-28,4.4125,4,2004
2004-04-29,4.404166667,4,2004
2004-04-30,4.516666667,4,2004
2004-05-01,4.625,5,2004
2004-05-02,4.675,5,2004
2004-05-03,4.733333333,5,2004
2004-05-04,4.929166667,5,2004
2004-05-05,5.0875,5,2004
2004-05-06,5.1125,5,2004
2004-05-07,5.2,5,2004
2004-05-08,5.320833333,5,2004
2004-05-09,5.466666667,5,2004
2004-05-10,5.6,5,2004
2004-05-11,5.6875,5,2004
2004-05-12,5.741666667,5,2004
2004-05-13,5.766666667,5,2004
2004-05-14,5.775,5,2004
2004-05-15,5.929166667,5,2004
2004-05-16,5.991666667,5,2004
2004-05-17,5.9,5,2004
2004-05-18,5.733333333,5,2004
2004-05-19,5.675,5,2004
2004-05-20,5.716666667,5,2004
2004-05-21,5.8,5,2004
2004-05-22,5.870833333,5,2004
2004-05-23,5.870833333,5,2004
2004-05-24,6.075,5,2004
2004-05-25,6.1375,5,2004
2004-05-26,6.229166667,5,2004
2004-05-27,6.441666667,5,2004
2004-05-28,6.470833333,5,2004
2004-05-29,6.595833333,5,2004
2004-05-30,6.595833333,5,2004
2004-05-31,6.591666667,5,2004
2004-06-01,6.620833333,6,2004
2004-06-02,6.608333333,6,2004
2004-06-03,6.6,6,2004
2004-06-04,6.658333333,6,2004
2004-06-05,6.608333333,6,2004
2004-06-06,6.6125,6,2004
2004-06-07,6.7,6,2004
2004-06-08,6.795833333,6,2004
2004-06-09,6.829166667,6,2004
2004-06-10,6.791666667,6,2004
2004-06-11,6.795833333,6,2004
2004-06-12,6.895833333,6,2004
2004-06-13,6.908333333,6,2004
2004-06-14,6.95,6,2004
2004-06-15,7.008333333,6,2004
2004-06-16,6.954166667,6,2004
2004-06-17,6.975,6,2004
2004-06-18,6.954166667,6,2004
2004-06-19,6.920833333,6,2004
2004-06-20,6.958333333,6,2004
2004-06-21,7.008333333,6,2004
2004-06-22,7.129166667,6,2004
2004-06-23,7.379166667,6,2004
2004-06-24,7.3375,6,2004
2004-06-25,7.433333333,6,2004
2004-06-26,7.508333333,6,2004
2004-06-27,7.7125,6,2004
2004-06-28,7.725,6,2004
2004-06-29,7.8125,6,2004
2004-06-30,7.716666667,6,2004
2004-07-01,7.6375,7,2004
2004-07-02,7.608333333,7,2004
2004-07-03,7.525,7,2004
2004-07-04,7.554166667,7,2004
2004-07-05,7.6375,7,2004
2004-07-06,7.729166667,7,2004
2004-07-07,7.904166667,7,2004
2004-07-08,8.1,7,2004
2004-07-09,8.316666667,7,2004
2004-07-10,8.541666667,7,2004
2004-07-11,9.020833333,7,2004
2004-07-12,9.316666667,7,2004
2004-07-13,9.308333333,7,2004
2004-07-14,9.179166667,7,2004
2004-07-15,9.1,7,2004
2004-07-16,9.1125,7,2004
2004-07-17,9.054166667,7,2004
2004-07-18,9,7,2004
2004-07-19,8.929166667,7,2004
2004-07-20,8.9375,7,2004
2004-07-21,8.970833333,7,2004
2004-07-22,8.975,7,2004
2004-07-23,9.025,7,2004
2004-07-24,9.033333333,7,2004
2004-07-25,9.095833333,7,2004
2004-07-26,9.1625,7,2004
2004-07-27,9.266666667,7,2004
2004-07-28,9.091666667,7,2004
2004-07-29,9,7,2004
2004-07-30,9.05,7,2004
2004-07-31,9.079166667,7,2004
2004-08-01,9.095833333,8,2004
2004-08-02,9.208333333,8,2004
2004-08-03,9.429166667,8,2004
2004-08-04,9.566666667,8,2004
2004-08-05,9.633333333,8,2004
2004-08-06,9.675,8,2004
2004-08-07,9.916666667,8,2004
2004-08-08,9.904166667,8,2004
2004-08-09,10.00416667,8,2004
2004-08-10,10.2125,8,2004
2004-08-11,10.23333333,8,2004
2004-08-12,10.1875,8,2004
2004-08-13,10.15,8,2004
2004-08-14,10.15,8,2004
2004-08-15,9.95,8,2004
2004-08-16,9.941666667,8,2004
2004-08-17,10.0875,8,2004
2004-08-18,10.20416667,8,2004
2004-08-19,10.24583333,8,2004
2004-08-20,10.35,8,2004
2004-08-21,10.42083333,8,2004
2004-08-22,10.625,8,2004
2004-08-23,10.7,8,2004
2004-08-24,10.8125,8,2004
2004-08-25,10.8875,8,2004
2004-08-26,11,8,2004
2004-08-27,10.94583333,8,2004
2004-08-28,10.875,8,2004
2004-08-29,10.81666667,8,2004
2004-08-30,10.90833333,8,2004
2004-08-31,10.96666667,8,2004
2004-09-01,10.95416667,9,2004
2004-09-02,10.9375,9,2004
2004-09-03,11.02083333,9,2004
2004-09-04,11.0125,9,2004
2004-09-05,10.98333333,9,2004
2004-09-06,11.09166667,9,2004
2004-09-07,11.1375,9,2004
2004-09-08,11.29583333,9,2004
2004-09-09,11.2375,9,2004
2004-09-10,11.25416667,9,2004
2004-09-11,11.2375,9,2004
2004-09-12,11.1875,9,2004
2004-09-13,11.05416667,9,2004
2004-09-14,10.85833333,9,2004
2004-09-15,10.76666667,9,2004
2004-09-16,10.6375,9,2004
2004-09-17,10.4,9,2004
2004-09-18,10.3,9,2004
2004-09-19,10.2625,9,2004
2004-09-20,10.31666667,9,2004
2004-09-21,10.21666667,9,2004
2004-09-22,10.23333333,9,2004
2004-09-23,10.18333333,9,2004
2004-09-24,10.0375,9,2004
2004-09-25,9.941666667,9,2004
2004-09-26,9.883333333,9,2004
2004-09-27,9.65,9,2004
2004-09-28,9.641666667,9,2004
2004-09-29,9.7,9,2004
2004-09-30,9.6875,9,2004
2004-10-01,9.575,10,2004
2004-10-02,9.5,10,2004
2004-10-03,9.520833333,10,2004
2004-10-04,9.516666667,10,2004
2004-10-05,9.495833333,10,2004
2004-10-06,9.3875,10,2004
2004-10-07,9.308333333,10,2004
2004-10-08,9.208333333,10,2004
2004-10-09,9.2625,10,2004
2004-10-10,9.208333333,10,2004
2004-10-11,9.1125,10,2004
2004-10-12,9.05,10,2004
2004-10-13,8.933333333,10,2004
2004-10-14,8.8,10,2004
2004-10-15,8.583333333,10,2004
2004-10-16,8.4375,10,2004
2004-10-17,8.333333333,10,2004
2004-10-18,8.204166667,10,2004
2004-10-19,8.191666667,10,2004
2004-10-20,8.0375,10,2004
2004-10-21,7.870833333,10,2004
2004-10-22,7.704166667,10,2004
2004-10-23,7.7,10,2004
2004-10-24,7.470833333,10,2004
2004-10-25,7.208333333,10,2004
2004-10-26,7.220833333,10,2004
2004-10-27,7.208333333,10,2004
2004-10-28,7.145833333,10,2004
2004-10-29,6.895833333,10,2004
2004-10-30,6.604166667,10,2004
2004-10-31,6.524,10,2004
2004-11-01,6.195833333,11,2004
2004-11-02,5.920833333,11,2004
2004-11-03,5.8375,11,2004
2004-11-04,5.241666667,11,2004
2004-11-05,4.866666667,11,2004
2004-11-06,5.083333333,11,2004
2004-11-07,4.895833333,11,2004
2004-11-08,4.741666667,11,2004
2004-11-09,4.791666667,11,2004
2004-11-10,5.025,11,2004
2004-11-11,5.3875,11,2004
2004-11-12,5.75,11,2004
2004-11-13,5.9625,11,2004
2004-11-14,6.016666667,11,2004
2004-11-15,6.070833333,11,2004
2004-11-16,5.891666667,11,2004
2004-11-17,5.575,11,2004
2004-11-18,5.425,11,2004
2004-11-19,5.5375,11,2004
2004-11-20,5.616666667,11,2004
2004-11-21,5.629166667,11,2004
2004-11-22,5.541666667,11,2004
2004-11-23,5.695833333,11,2004
2004-11-24,5.7375,11,2004
2004-11-25,5.8875,11,2004
2004-11-26,5.833333333,11,2004
2004-11-27,5.8125,11,2004
2004-11-28,5.895833333,11,2004
2004-11-29,5.895833333,11,2004
2004-11-30,5.891666667,11,2004
2004-12-01,5.779166667,12,2004
2004-12-02,5.7125,12,2004
2004-12-03,5.354166667,12,2004
2004-12-04,5.025,12,2004
2004-12-05,5,12,2004
2004-12-06,4.8625,12,2004
2004-12-07,4.808333333,12,2004
2004-12-08,4.916666667,12,2004
2004-12-09,4.895833333,12,2004
2004-12-10,4.9125,12,2004
2004-12-11,4.7625,12,2004
2004-12-12,4.691666667,12,2004
2004-12-13,4.8125,12,2004
2004-12-14,4.795833333,12,2004
2004-12-15,4.875,12,2004
2004-12-16,4.854166667,12,2004
2004-12-17,4.8875,12,2004
2004-12-18,4.9,12,2004
2004-12-19,4.795833333,12,2004
2004-12-20,4.625,12,2004
2004-12-21,4.6125,12,2004
2004-12-22,4.620833333,12,2004
2004-12-23,4.595833333,12,2004
2004-12-24,4.129166667,12,2004
2004-12-25,3.691666667,12,2004
2004-12-26,3.641666667,12,2004
2004-12-27,3.7125,12,2004
2004-12-28,3.433333333,12,2004
2004-12-29,3.270833333,12,2004
2004-12-30,3.4,12,2004
2004-12-31,3.370833333,12,2004
2005-01-01,3.345833333,1,2005
2005-01-02,3.5875,1,2005
2005-01-03,3.695833333,1,2005
2005-01-04,3.858333333,1,2005
2005-01-05,3.816666667,1,2005
2005-01-06,3.766666667,1,2005
2005-01-07,3.754166667,1,2005
2005-01-08,3.754166667,1,2005
2005-01-09,3.7625,1,2005
2005-01-10,3.720833333,1,2005
2005-01-11,3.595833333,1,2005
2005-01-12,3.479166667,1,2005
2005-01-13,3.466666667,1,2005
2005-01-14,3.5125,1,2005
2005-01-15,3.591666667,1,2005
2005-01-16,3.675,1,2005
2005-01-17,3.670833333,1,2005
2005-01-18,3.625,1,2005
2005-01-19,3.691666667,1,2005
2005-01-20,3.7625,1,2005
2005-01-21,3.908333333,1,2005
2005-01-22,4.091666667,1,2005
2005-01-23,4.091666667,1,2005
2005-01-24,4.066666667,1,2005
2005-01-25,4.1,1,2005
2005-01-26,4.1,1,2005
2005-01-27,4.083333333,1,2005
2005-01-28,4.095833333,1,2005
2005-01-29,4.1,1,2005
2005-01-30,4.1,1,2005
2005-01-31,4.0125,1,2005
2005-02-01,3.754166667,2,2005
2005-02-02,3.420833333,2,2005
2005-02-03,3.2375,2,2005
2005-02-04,3.158333333,2,2005
2005-02-05,3.166666667,2,2005
2005-02-06,3.158333333,2,2005
2005-02-07,3.204166667,2,2005
2005-02-08,3.3625,2,2005
2005-02-09,3.45,2,2005
2005-02-10,3.2375,2,2005
2005-02-11,3,2,2005
2005-02-12,3.041666667,2,2005
2005-02-13,3.158333333,2,2005
2005-02-14,3.295833333,2,2005
